3486;;"REI";"S";;1;3;;
3487;;"REM";"S";;3;9;;
3488;;"RGM";"S";;2;11;;
3489;;"RIC";"S";;2;3;;
3490;;"RR";"S";;1;5;;
3491;;"RRN";"S";;1;3;;
3492;;"RT";"S";;1;4;;
3493;;"RUC";"S";;2;10;;
3494;;"RUD";"S";;5;11;;
3495;;"RX";"S";;1;4;;
3496;;"SAB";"S";;3;13;;
3497;;"SAC";"S";;5;8;;
3498;;"SAK";"S";;4;9;;
3499;;"SB";"S";;1;8;;
3500;;"SBA";"S";;1;5;;
3501;;"SCE";"S";;4;3;;
3502;;"SCG";"S";;5;7;;
3503;;"SCJ";"S";;2;16;;
3504;;"SCM";"S";;3;7;;
3505;;"SCR";"S";;4;13;;
3506;;"SCV";"S";;4;14;;
3507;;"SED";"S";;1;5;;
3508;;"SEM";"S";;4;4;;
3509;;"SF";"S";;4;6;;
3510;;"SIL";"S";;4;4;;
3511;;"SIS";"S";;1;10;;
3512;;"SJ";"S";;2;12;;
3513;;"SK";"S";;4;5;;
3514;;"SL";"S";;5;5;;
3515;;"SLK";"S";;1;6;;
3516;;"SLM";"S";;2;13;;
3517;;"SO";"S";;4;4;;
3518;;"SOG";"S";;3;5;;
3519;;"SOR";"S";;2;6;;
3520;;"SPA";"S";;2;5;;
3521;;"SPE";"S";;4;12;;
3522;;"SPN";"S";;2;3;;
3523;;"SPO";"S";;4;5;;
3524;;"SRM";"S";;4;7;;
3525;;"SSJ";"S";;4;12;;
3526;;"STA";"S";;4;4;;
3527;;"STC";"S";;2;3;;
3528;;"STH";"S";;2;14;;
3529;;"STJ";"S";;4;5;;
3530;;"STK";"S";;2;5;;
3531;;"STM";"S";;2;5;;
3532;;"STS";"S";;2;10;;
3533;;"STU";"S";;2;13;;
3534;;"SUN";"S";;1;10;;
3536;;"SUT";"S";;3;15;;
3537;;"SW";"S";;4;14;;
3538;;"SWA";"S";;3;8;;
3539;;"SWH";"S";;3;3;;
3540;;"SZ";"S";;2;8;;
3541;;"THW";"S";;2;3;;
3542;;"TK";"S";;4;4;;
3543;;"TOM";"S";;2;6;;
3544;;"TRM";"S";;4;12;;
3545;;"TSI";"S";;3;5;;
3546;;"TT";"S";;4;3;;
3547;;"UK";"S";;2;11;;
3548;;"UMI";"S";;2;5;;
3550;;"VOR";"S";;2;3;;
3551;;"VUV";"S";;2;5;;
3552;;"VVL";"S";;3;7;;
3553;;"WAA";"S";;2;6;;
3554;;"WAB";"S";;3;4;;
3555;;"WAG";"S";;4;6;;
3556;;"WEM";"S";;5;6;;
3557;;"WEN";"S";;2;5;;
3558;;"WER";"S";;1;2;;
3559;;"WES";"S";;4;12;;
3560;;"WIR";"S";;3;10;;
3561;;"WK";"S";;3;6;;
3562;;"WOF";"S";;1;6;;
3563;;"WW";"S";;5;3;;
3564;;"WZR";"S";;2;12;;
3565;;"ZEP";"S";;1;8;;
3566;;"ZIM";"S";;5;2;;
3567;;"ZIP";"S";;1;3;;
3568;;"ZLA";"S";;1;2;;
3569;;"ZOE";"S";;1;3;;
3570;;"ZUM";"S";;5;5;;
3575;"1AO";"RIC";"D";"A1.23";4;7;;
3576;"1DHIF";"BES";"AMx";"CH.13";2;1;;
3576;"1DHIF";"BES";"AMx";"CH.13";2;2;;
3576;"1DHIF";"BES";"AMx";"C5.07";5;4;;
3576;"1DHIF";"BES";"AMx";"C5.07";5;5;;
3577;"1DHIF";"MAY";"AMy";"C5.07";2;1;;
3577;"1DHIF";"MAY";"AMy";"C5.07";2;2;;
3577;"1DHIF";"MAY";"AMy";"C2.11";3;4;;
3577;"1DHIF";"MAY";"AMy";"C2.11";3;5;;
3581;"1AVIF";"OBN";"ETH";"A3.12";6;1;;
3581;"1AVIF";"OBN";"ETH";"A3.12";6;2;;
3581;"1AVIF";"OBN";"ETH";"A3.12";6;3;;
3581;"1AVIF";"OBN";"ETH";"A3.12";6;4;;
3581;"1AVIF";"OBN";"ETH";"A3.12";6;5;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;11;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;12;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;13;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;14;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;15;;
3582;"1BVIF";"LEV";"ETH";"C3.11";5;16;;
3583;"1CVIF";"RUD";"ETH";"C3.14";1;10;;
3584;"1DVIF";"RUD";"ETH";"B5.09";3;14;;
3585;"1EVIF";"RUD";"ETH";"C5.10";3;13;;
3586;"2CHIF";"SOR";"BSPKx";"AU.04";1;8;;
3586;"2CHIF";"SOR";"BSPKx";"AU.04";1;9;;
3587;"2CHIF";"LEE";"BSPKy";"AU.04";2;8;;
3587;"2CHIF";"LEE";"BSPKy";"AU.04";2;9;;
3588;"5CHIF";"SOR";"BSPKx";;1;10;;
3588;"5CHIF";"SOR";"BSPKx";;1;11;;
3589;"5CHIF";"LEE";"BSPKy";;2;10;;
3589;"5CHIF";"LEE";"BSPKy";;2;11;;
3590;"3AKKUI";"AT";"RE";"C4.11";2;1;;
3590;"3AHIF";"AT";"RE";"C4.11";2;1;;
3591;"4AKKUI";"AT";"RE";"A3.05";2;1;;
3591;"3AHIF";"AT";"RE";"A3.05";2;1;;
3592;"3AKKUI";"AF";"RISL";"A2.05";3;1;;
3593;"4AKKUI";"AF";"RISL";"A2.05";3;1;;
4140;"1DVIF";"SEM";"E1x";"A1.17";5;5;;
4140;"1DVIF";"SEM";"E1x";"A1.17";5;6;;
4140;"1DVIF";"RUD";"E1y";"A1.17";5;5;;
4140;"1DVIF";"RUD";"E1y";"A1.17";5;6;;
3598;"3CAIF";"HB";"NVS1";"B3.11NW";2;5;;
3598;"3CAIF";"HB";"NVS1";"B3.11NW";2;6;;
3598;"3CAIF";"GRS";"NVS1";"B3.11NW";2;5;;
3598;"3CAIF";"GRS";"NVS1";"B3.11NW";2;6;;
3604;"3ACIF";"CHA";"TINF_1";"C1.13";4;14;;
3604;"3ACIF";"HB";"TINF_1";;4;14;;
3607;"6ACMNG";"KUA";"RK";"A3.13";1;10;;
3607;"6ACMNA";"KUA";"RK";"A3.13";1;10;;
3607;"2AAIF";"KUA";"RK";"A3.13";1;10;;
3607;"2BAIF";"KUA";"RK";"A3.13";1;10;;
3607;"4ACMNA";"KUA";"RK";"A3.13";1;10;;
3607;"4ACMNG";"KUA";"RK";"A3.13";1;10;;
3607;"2ABIF";"KUA";"RK";"A3.13";1;10;;
3608;"3ACMNG";"KUA";"RK";"A3.13";1;10;;
3608;"3ACMNA";"KUA";"RK";"A3.13";1;10;;
3608;"5ACMNG";"KUA";"RK";"A3.13";1;10;;
3608;"5ACMNA";"KUA";"RK";"A3.13";1;10;;
3608;"1CVIF";"KUA";"RK";"A3.13";1;10;;
3608;"1AVIF";"KUA";"RK";"A3.13";1;10;;
3608;"1BVIF";"KUA";"RK";"A3.13";1;10;;
3609;"1AHMNA";"SJ";"ETH";"A3.12";1;9;;
3609;"1AHMNA";"SJ";"ETH";"A3.12";1;10;;
3737;"4AHWIT";"AT";"RE";"A1.05";4;8;;
3758;"4AHWIT";"AT";"RE";;4;8;;
3758;"5AHIF";"AT";"RE";;4;8;;
3758;"5EHIF";"AT";"RE";;4;8;;
3610;"4AHWIT";"AT";"RE";"C1.07";4;8;;
3610;"5AHIF";"AT";"RE";"C1.07";4;8;;
3610;"5EHIF";"AT";"RE";"C1.07";4;8;;
3610;"5AHMNG";"AT";"RE";"C1.07";4;8;;
3610;"1CVIF";"AT";"RE";"C1.07";4;8;;
3610;"1AHIF";"AT";"RE";"C1.07";4;8;;
3618;"2AFITN";"HAI";"RK";"B5.07";5;8;;
3618;"2BFITM";"HAI";"RK";"B5.07";5;8;;
3620;"2DHIF";"KAM";"RISL";"C5.06";4;9;;
3620;"2FHIF";"KAM";"RISL";"C5.06";4;9;;
3621;"3AHIF";"REI";"RK";"C4.11";2;4;;
3621;"3BHIF";"REI";"RK";"C4.11";2;4;;
3623;"3CHIF";"KMO";"RK";"C5.06";2;10;;
3624;"3DHIF";"REI";"RK";"C3.08";4;6;;
3624;"3EHIF";"REI";"RK";"C3.08";4;6;;
3625;"3AHIF";"AF";"RISL";"C5.07";2;4;;
3626;"3BHIF";"AF";"RISL";"C5.10";2;4;;
3627;"3CHIF";"AF";"RISL";"C2.11";2;4;;
3628;"3DHIF";"AF";"RISL";"C5.07";4;6;;
3628;"3EHIF";"AF";"RISL";"C5.07";4;6;;
3629;"4AHIF";"KMO";"RK";"C4.08";1;10;;
3629;"4AHIF";"KMO";"RK";"C4.08";1;11;;
3629;"4CHIF";"KMO";"RK";"C4.08";1;10;;
3629;"4CHIF";"KMO";"RK";"C4.08";1;11;;
3633;"4AHIF";"AF";"RISL";"C4.10";2;7;;
3633;"4BHIF";"AF";"RISL";"C4.10";2;7;;
3633;"4CHIF";"AF";"RISL";"C4.10";2;7;;
3637;"3BHIF";"PED";"RO";"C2.07";2;7;;
3637;"3DHIF";"PED";"RO";"C2.07";2;7;;
3638;"1BHIF";"BLJ";"ETH";"C3.11";2;3;;
3638;"1BHIF";"BLJ";"ETH";"C5.07";4;3;;
3639;"1AHIF";"BLJ";"ETH";"C1.17";2;3;;
3639;"1AHIF";"BLJ";"ETH";"C1.17";4;3;;
3738;"4BHWIT";"PED";"RO";;3;3;;
3640;"4BHWIT";"PED";"RO";"B4.12MF";3;3;;
3640;"5BHBGM";"PED";"RO";"B4.12MF";3;3;;
3641;"2AHWIT";"REI";"RK";"A1.15";1;9;;
3645;"1EHIF";"AT";"RE";"CH.13";4;9;;
3645;"2FHIF";"AT";"RE";"CH.13";4;9;;
3645;"1AHMNA";"AT";"RE";"CH.13";4;9;;
3650;"1AHMNG";"AT";"RE";"B5.08";4;10;;
3650;"2AHMNA";"AT";"RE";"B5.08";4;10;;
3650;"3AHKUI";"AT";"RE";"B5.08";4;10;;
3650;"3ACMNG";"AT";"RE";"B5.08";4;10;;
3651;"3AHWIT";"AT";"RE";"A1.17";5;8;;
3651;"3AHWIT";"AT";"RE";"A1.17";5;9;;
3651;"2BHBGM";"AT";"RE";"A1.17";5;8;;
3651;"2BHBGM";"AT";"RE";"A1.17";5;9;;
3651;"3AHBGM";"AT";"RE";"A1.17";5;8;;
3651;"3AHBGM";"AT";"RE";"A1.17";5;9;;
3655;"1AHBGM";"PED";"RO";"B3.07MF";1;5;;
3750;"4AHBGM";"PED";"RO";"B5.13";1;9;;
3750;"4BHIF";"PED";"RO";"B5.13";1;9;;
3750;"2AHWIT";"PED";"RO";"B5.13";1;9;;
3750;"2AHIF";"PED";"RO";"B5.13";1;9;;
3750;"2DHIF";"PED";"RO";"B5.13";1;9;;
3750;"2AHMNG";"PED";"RO";"B5.13";1;9;;
3750;"2AFITN";"PED";"RO";"B5.13";1;9;;
3656;"4AHBGM";"PED";"RO";"C3.06";4;5;;
3656;"4BHIF";"PED";"RO";"C3.06";4;5;;
3657;"2AHWIT";"PED";"RO";"A2.04";1;9;;
3657;"2AHIF";"PED";"RO";"A2.04";1;9;;
3657;"2DHIF";"PED";"RO";"A2.04";1;9;;
3657;"2AHMNG";"PED";"RO";"A2.04";1;9;;
3657;"2AFITN";"PED";"RO";"A2.04";1;9;;
3658;"1AHKUI";"PED";"RO";"A2.04";1;10;;
3658;"1AHMNA";"PED";"RO";"A2.04";1;10;;
3659;"1BFITM";"PED";"RO";"B5.11";2;11;;
3659;"2BFITM";"PED";"RO";"B5.11";2;11;;
3660;"1BFITM";"KAM";"RISL";"A1.17";5;4;;
3665;"1BHBGM";"AF";"RISL";"A1.06";2;6;;
3666;"1BHBGM";"REI";"RK";"C2.08";2;6;;
3667;"1BFITM";"HAI";"RK";"A1.05";5;3;;
3670;"4BHIF";"KMO";"RK";"C4.09";1;9;;
3671;"2EHIF";"KUA";"RK";"C4.08";1;9;;
3675;"3AAIF";"AT";"RE";"B5.08";6;1;;
3675;"3AAIF";"AT";"RE";"B5.08";6;2;;
3675;"3AAIF";"AT";"RE";"B5.08";6;3;;
3675;"3AAIF";"AT";"RE";"B5.08";6;4;;
3675;"5BAIF";"AT";"RE";"B5.08";6;1;;
3675;"5BAIF";"AT";"RE";"B5.08";6;2;;
3675;"5BAIF";"AT";"RE";"B5.08";6;3;;
3675;"5BAIF";"AT";"RE";"B5.08";6;4;;
3675;"3ABIF";"AT";"RE";"B5.08";6;1;;
3675;"3ABIF";"AT";"RE";"B5.08";6;2;;
3675;"3ABIF";"AT";"RE";"B5.08";6;3;;
3675;"3ABIF";"AT";"RE";"B5.08";6;4;;
3675;"3AKIF";"AT";"RE";"B5.08";6;1;;
3675;"3AKIF";"AT";"RE";"B5.08";6;2;;
3675;"3AKIF";"AT";"RE";"B5.08";6;3;;
3675;"3AKIF";"AT";"RE";"B5.08";6;4;;
3675;"5AKKUI";"AT";"RE";"B5.08";6;1;;
3675;"5AKKUI";"AT";"RE";"B5.08";6;2;;
3675;"5AKKUI";"AT";"RE";"B5.08";6;3;;
3675;"5AKKUI";"AT";"RE";"B5.08";6;4;;
3676;"4AHBGM";"KAM";"RISL";"C4.06";4;5;;
3690;"1AHMNG";"AT";"RE";"B5.08";4;10;;
3690;"3AHKUI";"AT";"RE";"B5.08";4;10;;
3690;"4ACMNG";"AT";"RE";"B5.08";4;10;;
3690;"2AHMNA";"AT";"RE";"B5.08";4;10;;
3695;"5AKIF";"KAM";"RISL";"C2.11";4;12;;
3696;"5AKIF";"KMO";"RK";"C5.07";2;12;;
3697;"5AKIF";"PED";"RO";"C5.08";2;12;;
3698;"3AAIF";"PED";"RO";"A3.13";6;1;;
3698;"3AAIF";"PED";"RO";"A3.13";6;2;;
3698;"3AAIF";"PED";"RO";"A3.13";6;3;;
3698;"3AAIF";"PED";"RO";"A3.13";6;4;;
3698;"3AAIF";"PED";"RO";"A3.13";6;5;;
3698;"1BVIF";"PED";"RO";"A3.13";6;1;;
3698;"1BVIF";"PED";"RO";"A3.13";6;2;;
3698;"1BVIF";"PED";"RO";"A3.13";6;3;;
3698;"1BVIF";"PED";"RO";"A3.13";6;4;;
3698;"1BVIF";"PED";"RO";"A3.13";6;5;;
3698;"1DVIF";"PED";"RO";"A3.13";6;1;;
3698;"1DVIF";"PED";"RO";"A3.13";6;2;;
3698;"1DVIF";"PED";"RO";"A3.13";6;3;;
3698;"1DVIF";"PED";"RO";"A3.13";6;4;;
3698;"1DVIF";"PED";"RO";"A3.13";6;5;;
3698;"3ACIF";"PED";"RO";"A3.13";6;1;;
3698;"3ACIF";"PED";"RO";"A3.13";6;2;;
3698;"3ACIF";"PED";"RO";"A3.13";6;3;;
3698;"3ACIF";"PED";"RO";"A3.13";6;4;;
3698;"3ACIF";"PED";"RO";"A3.13";6;5;;
3698;"1AVIF";"PED";"RO";"A3.13";6;1;;
3698;"1AVIF";"PED";"RO";"A3.13";6;2;;
3698;"1AVIF";"PED";"RO";"A3.13";6;3;;
3698;"1AVIF";"PED";"RO";"A3.13";6;4;;
3698;"1AVIF";"PED";"RO";"A3.13";6;5;;
3698;"3AKIF";"PED";"RO";"A3.13";6;1;;
3698;"3AKIF";"PED";"RO";"A3.13";6;2;;
3698;"3AKIF";"PED";"RO";"A3.13";6;3;;
3698;"3AKIF";"PED";"RO";"A3.13";6;4;;
3698;"3AKIF";"PED";"RO";"A3.13";6;5;;
3698;"5BAIF";"PED";"RO";"A3.13";6;1;;
3698;"5BAIF";"PED";"RO";"A3.13";6;2;;
3698;"5BAIF";"PED";"RO";"A3.13";6;3;;
3698;"5BAIF";"PED";"RO";"A3.13";6;4;;
3698;"5BAIF";"PED";"RO";"A3.13";6;5;;
3698;"5ABIF";"PED";"RO";"A3.13";6;1;;
3698;"5ABIF";"PED";"RO";"A3.13";6;2;;
3698;"5ABIF";"PED";"RO";"A3.13";6;3;;
3698;"5ABIF";"PED";"RO";"A3.13";6;4;;
3698;"5ABIF";"PED";"RO";"A3.13";6;5;;
3712;"2EHIF";"SOG";"DBI2y";"C3.08";1;4;;
3712;"2EHIF";"SOG";"DBI2y";"C3.08";1;5;;
3722;"2EHIF";"KOR";"DBI2x";"WAKL";2;1;;
3722;"2EHIF";"KOR";"DBI2x";"WAKL";2;2;;
3713;"2EHIF";"KOR";"DBI2x";"B3.10MF";1;4;;
3713;"2EHIF";"KOR";"DBI2x";"B3.10MF";1;5;;
3714;"1BHIF";"LEV";"ETH";"C3.06";2;3;;
3714;"1BHIF";"LEV";"ETH";"C4.14";2;9;;
3715;"SB";"GRS";"SB";;2;7;;
3716;"SB";"ZIM";"SB";;4;2;;
3724;"5BKIF";"BIM";"BWM";"C3.08";2;5;;
3724;"5BKIF";"BIM";"BWM";"C4.08";2;13;;
3724;"5BKIF";"BIM";"BWM";"C4.08";2;14;;
3724;"5BKIF";"BIM";"BWM";"C3.08";3;7;;
3725;"3BKIF";"NIJ";"DBI1";"B4.12MF";4;8;;
3725;"3BKIF";"NIJ";"DBI1";"B4.12MF";4;9;;
3728;"5BHBGM";"HL";"GOM2";"B5.06";2;4;;
3728;"5BHBGM";"HL";"GOM2";"B5.06";3;4;;
3729;"4BHBGM";"HL";"GOM2";"B5.12";3;5;;
3730;"3BHIF";"BIE";"PRE";"C1.10";1;8;;
3734;"5AHIF";"AF";"RISL";"C3.07";4;8;;
3734;"5BHIF";"AF";"RISL";"C3.07";4;8;;
3751;"2EHIF";"REI";"RK";"C3.08";1;9;;
3751;"2FHIF";"REI";"RK";"C3.08";1;9;;
3751;"2AHWIT";"REI";"RK";"C3.08";1;9;;
3752;"5AKIF";"MAY";"PRE";"C2.11";4;10;;
3752;"5AKIF";"MAY";"PRE";"C2.11";4;11;;
3752;"5AKIF";"PT";"PRE";"C2.11";4;10;;
3752;"5AKIF";"PT";"PRE";"C2.11";4;11;;
3753;"3AHIF";"AF";"RISL";"C5.06";2;4;;
3753;"3BHIF";"AF";"RISL";"C5.06";2;4;;
3753;"3CHIF";"AF";"RISL";"C5.06";2;4;;
3781;"5BKIF";"BAM";"POS1";"A1.23";3;5;;
3781;"5BKIF";"BAM";"POS1";"A1.23";3;6;;
3971;"5BKIF";"BAM";"POS1";"B3.07MF";2;6;;
3971;"5BKIF";"BAM";"POS1";"B3.07MF";2;7;;
3971;"5BKIF";"BAM";"POS1";"A1.23";3;4;;
3782;"5BKIF";"BAM";"POS1";"B3.07MF";2;6;;
3782;"5BKIF";"BAM";"POS1";"B3.07MF";2;7;;
3782;"5BKIF";"BAM";"POS1";"A1.23";3;4;;
3783;"3ACIF";"GT";"POS1";"C1.13";2;11;;
3783;"3ACIF";"GT";"POS1";"C1.13";4;13;;
3784;"3ACIF";"CHA";"TINF_1";"C1.13";4;15;;
3785;"3ABIF";"GRG";"POS1";"C2.10";1;15;;
3785;"3ABIF";"GRG";"POS1";"C2.10";1;16;;
3787;"5BAIF";"SRM";"POS1";"C3.11";4;12;;
3787;"5BAIF";"SRM";"POS1";"C3.11";4;13;;
3787;"5BAIF";"CHA";"POS1";;4;12;;
3787;"5BAIF";"CHA";"POS1";;4;13;;
3788;"5BAIF";"SRM";"POS1";"C3.11";4;11;;
3789;"4CHIF";"PC";"FCAS";"C3.09";3;8;;
3789;"4CHIF";"PC";"FCAS";"C3.09";3;9;;
3790;"1BVIF";"GT";"FAA";"A1.14";4;9;;
3790;"1BVIF";"GT";"FAA";"A1.14";4;10;;
3790;"5ABIF";"GT";"FAA";"A1.14";4;9;;
3790;"5ABIF";"GT";"FAA";"A1.14";4;10;;
3790;"5BAIF";"GT";"FAA";"A1.14";4;9;;
3790;"5BAIF";"GT";"FAA";"A1.14";4;10;;
3790;"5ACIF";"GT";"FAA";"A1.14";4;9;;
3790;"5ACIF";"GT";"FAA";"A1.14";4;10;;
3793;"3EHIF";"ZUM";"FHBF";"C4.07";6;2;;
3793;"3EHIF";"ZUM";"FHBF";"C4.07";6;3;;
3793;"3EHIF";"ZUM";"FHBF";"C4.07";6;4;;
3793;"3EHIF";"ZUM";"FHBF";"C4.07";6;5;;
3793;"3DHIF";"ZUM";"FHBF";"C4.07";6;2;;
3793;"3DHIF";"ZUM";"FHBF";"C4.07";6;3;;
3793;"3DHIF";"ZUM";"FHBF";"C4.07";6;4;;
3793;"3DHIF";"ZUM";"FHBF";"C4.07";6;5;;
3793;"4EHIF";"ZUM";"FHBF";"C4.07";6;2;;
3793;"4EHIF";"ZUM";"FHBF";"C4.07";6;3;;
3793;"4EHIF";"ZUM";"FHBF";"C4.07";6;4;;
3793;"4EHIF";"ZUM";"FHBF";"C4.07";6;5;;
3792;"3EHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"3EHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"3EHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"3EHIF";"ZUM";"FHBF";"C1.07";6;5;;
3792;"3DHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"3DHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"3DHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"3DHIF";"ZUM";"FHBF";"C1.07";6;5;;
3792;"4EHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"4EHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"4EHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"4EHIF";"ZUM";"FHBF";"C1.07";6;5;;
3792;"5AHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"5AHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"5AHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"5AHIF";"ZUM";"FHBF";"C1.07";6;5;;
3792;"5CHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"5CHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"5CHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"5CHIF";"ZUM";"FHBF";"C1.07";6;5;;
3792;"5EHIF";"ZUM";"FHBF";"C1.07";6;2;;
3792;"5EHIF";"ZUM";"FHBF";"C1.07";6;3;;
3792;"5EHIF";"ZUM";"FHBF";"C1.07";6;4;;
3792;"5EHIF";"ZUM";"FHBF";"C1.07";6;5;;
3795;"4AHWIT";"HAU";"FKVT";"A3.04";6;2;;
3795;"4AHWIT";"HAU";"FKVT";"A3.04";6;3;;
3795;"4AHWIT";"HAU";"FKVT";"A3.04";6;4;;
3795;"4AHWIT";"HAU";"FKVT";"A3.04";6;5;;
3795;"4EHIF";"HAU";"FKVT";"A3.04";6;2;;
3795;"4EHIF";"HAU";"FKVT";"A3.04";6;3;;
3795;"4EHIF";"HAU";"FKVT";"A3.04";6;4;;
3795;"4EHIF";"HAU";"FKVT";"A3.04";6;5;;
3794;"4AHWIT";"HAU";"FKVT";"C1.10";6;2;;
3794;"4AHWIT";"HAU";"FKVT";"C1.10";6;3;;
3794;"4AHWIT";"HAU";"FKVT";"C1.10";6;4;;
3794;"4AHWIT";"HAU";"FKVT";"C1.10";6;5;;
3794;"4EHIF";"HAU";"FKVT";"C1.10";6;2;;
3794;"4EHIF";"HAU";"FKVT";"C1.10";6;3;;
3794;"4EHIF";"HAU";"FKVT";"C1.10";6;4;;
3794;"4EHIF";"HAU";"FKVT";"C1.10";6;5;;
3794;"5EHIF";"HAU";"FKVT";"C1.10";6;2;;
3794;"5EHIF";"HAU";"FKVT";"C1.10";6;3;;
3794;"5EHIF";"HAU";"FKVT";"C1.10";6;4;;
3794;"5EHIF";"HAU";"FKVT";"C1.10";6;5;;
3794;"5AHWIT";"HAU";"FKVT";"C1.10";6;2;;
3794;"5AHWIT";"HAU";"FKVT";"C1.10";6;3;;
3794;"5AHWIT";"HAU";"FKVT";"C1.10";6;4;;
3794;"5AHWIT";"HAU";"FKVT";"C1.10";6;5;;
3794;"5BHBGM";"HAU";"FKVT";"C1.10";6;2;;
3794;"5BHBGM";"HAU";"FKVT";"C1.10";6;3;;
3794;"5BHBGM";"HAU";"FKVT";"C1.10";6;4;;
3794;"5BHBGM";"HAU";"FKVT";"C1.10";6;5;;
3798;"4EHIF";"STK";"FKK";"LZ_B5.15a";6;2;;
3798;"4EHIF";"STK";"FKK";"LZ_B5.15a";6;3;;
3798;"4EHIF";"STK";"FKK";"LZ_B5.15a";6;4;;
3798;"4EHIF";"STK";"FKK";"LZ_B5.15a";6;5;;
3798;"4ACMNA";"STK";"FKK";"LZ_B5.15a";6;2;;
3798;"4ACMNA";"STK";"FKK";"LZ_B5.15a";6;3;;
3798;"4ACMNA";"STK";"FKK";"LZ_B5.15a";6;4;;
3798;"4ACMNA";"STK";"FKK";"LZ_B5.15a";6;5;;
3798;"4AKKUI";"STK";"FKK";"LZ_B5.15a";6;2;;
3798;"4AKKUI";"STK";"FKK";"LZ_B5.15a";6;3;;
3798;"4AKKUI";"STK";"FKK";"LZ_B5.15a";6;4;;
3798;"4AKKUI";"STK";"FKK";"LZ_B5.15a";6;5;;
3798;"6AKKUI";"STK";"FKK";"LZ_B5.15a";6;2;;
3798;"6AKKUI";"STK";"FKK";"LZ_B5.15a";6;3;;
3798;"6AKKUI";"STK";"FKK";"LZ_B5.15a";6;4;;
3798;"6AKKUI";"STK";"FKK";"LZ_B5.15a";6;5;;
3797;"5AHKUI";"STK";"FKK";"A3.19";6;2;;
3797;"5AHKUI";"STK";"FKK";"A3.19";6;3;;
3797;"5AHKUI";"STK";"FKK";"A3.19";6;4;;
3797;"5AHKUI";"STK";"FKK";"A3.19";6;5;;
3797;"4EHIF";"STK";"FKK";"A3.19";6;2;;
3797;"4EHIF";"STK";"FKK";"A3.19";6;3;;
3797;"4EHIF";"STK";"FKK";"A3.19";6;4;;
3797;"4EHIF";"STK";"FKK";"A3.19";6;5;;
3797;"4ACMNA";"STK";"FKK";"A3.19";6;2;;
3797;"4ACMNA";"STK";"FKK";"A3.19";6;3;;
3797;"4ACMNA";"STK";"FKK";"A3.19";6;4;;
3797;"4ACMNA";"STK";"FKK";"A3.19";6;5;;
3797;"4AKKUI";"STK";"FKK";"A3.19";6;2;;
3797;"4AKKUI";"STK";"FKK";"A3.19";6;3;;
3797;"4AKKUI";"STK";"FKK";"A3.19";6;4;;
3797;"4AKKUI";"STK";"FKK";"A3.19";6;5;;
3797;"6AKKUI";"STK";"FKK";"A3.19";6;2;;
3797;"6AKKUI";"STK";"FKK";"A3.19";6;3;;
3797;"6AKKUI";"STK";"FKK";"A3.19";6;4;;
3797;"6AKKUI";"STK";"FKK";"A3.19";6;5;;
3799;"2AHBGM";"REI";"FLAT";"C2.09";6;2;;
3799;"2AHBGM";"REI";"FLAT";"C2.09";6;3;;
3799;"2AHBGM";"REI";"FLAT";"C2.09";6;4;;
3799;"2AHBGM";"REI";"FLAT";"C2.09";6;5;;
3799;"2BHBGM";"REI";"FLAT";"C2.09";6;2;;
3799;"2BHBGM";"REI";"FLAT";"C2.09";6;3;;
3799;"2BHBGM";"REI";"FLAT";"C2.09";6;4;;
3799;"2BHBGM";"REI";"FLAT";"C2.09";6;5;;
3799;"2AHMNG";"REI";"FLAT";"C2.09";6;2;;
3799;"2AHMNG";"REI";"FLAT";"C2.09";6;3;;
3799;"2AHMNG";"REI";"FLAT";"C2.09";6;4;;
3799;"2AHMNG";"REI";"FLAT";"C2.09";6;5;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;1;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;2;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;3;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;4;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;5;;
3800;"3AHBGM";"RRN";"FPMG";"WAKL";6;6;;
3800;"3BHBGM";"RRN";"FPMG";"WAKL";6;1;;
