180;"3BBIF";"PUE";"PRE";"C3.14";4;13;;
180;"3BBIF";"PUE";"PRE";"C3.14";4;14;;
182;"2ABIF";"SW";"AM";"C4.10";1;13;;
182;"2ABIF";"SW";"AM";"C4.10";1;14;;
182;"2ABIF";"SW";"AM";"C4.10";2;15;;
182;"2ABIF";"SW";"AM";"C4.10";2;16;;
183;"2ABIF";"OM";"AINF";"B3.10MF";4;11;;
183;"2ABIF";"OM";"AINF";"B3.10MF";4;12;;
183;"2ABIF";"SCM";"AINF";"B3.10MF";4;11;;
183;"2ABIF";"SCM";"AINF";"B3.10MF";4;12;;
184;"2ABIF";"HOM";"NWG2";"C4.10";2;12;;
185;"2ABIF";"SED";"NWG2";"DE.03";2;11;;
186;"2ABIF";"WK";"NWG2";"C4.10";3;15;;
186;"2ABIF";"WK";"NWG2";"C4.10";3;16;;
188;"2BHIF";"HOV";"TINF_1";"C5.09";3;8;;
188;"2BHIF";"HOV";"TINF_1";"C5.09";3;9;;
189;"2AHIF";"AMA";"NVS1";"B3.12NW";3;1;;
189;"2AHIF";"AMA";"NVS1";"B3.12NW";3;2;;
190;"2BHIF";"HW";"NVS1";"B3.11NW";5;3;;
190;"2BHIF";"HW";"NVS1";"B3.11NW";5;4;;
191;"2AHIF";"AMA";"NVS1x";"B3.11NW";3;1;;
191;"2AHIF";"AMA";"NVS1x";"B3.11NW";3;2;;
191;"2AHIF";"SKO";"NVS1y";"B3.12NW";3;1;;
191;"2AHIF";"SKO";"NVS1y";"B3.12NW";3;2;;
192;"2CHIF";"KEM";"NVS1";"B3.11NW";1;7;;
192;"2CHIF";"KEM";"NVS1";"B3.11NW";1;8;;
193;"2AHIF";"SWA";"SOPK";"C4.07";4;1;;
193;"2AHIF";"SO";"SOPK";"C4.07";4;1;;
194;"2CHIF";"MIP";"SOPK";"C4.08";4;2;;
194;"2CHIF";"GRM";"SOPK";"C4.08";4;2;;
197;"1AHBGM";"BW";"MGT";"C2.10";4;4;;
197;"1AHBGM";"BW";"MGT";"C2.10";4;5;;
198;"1AHBGM";"HEB";"GOM3";"C2.10";5;3;;
198;"1AHBGM";"HEB";"GOM3";"C2.10";5;4;;
199;"1AHBGM";"BAR";"BMG2";"C2.10";2;5;;
199;"1AHBGM";"BAR";"BMG2";"C2.10";3;5;;
200;"1AHBGM";"CSR";"NW2";"AH.32";2;1;;
200;"1AHBGM";"CSR";"NW2";"C2.10";4;1;;
200;"1AHBGM";"CSR";"NW2";"C2.10";4;2;;
201;"1AHBGM";"RR";"MGIN";"C2.10";2;2;;
202;"1AHBGM";"ZEP";"MGINx";"B3.08MF";3;2;;
202;"1AHBGM";"ZEP";"MGINx";"B3.08MF";3;3;;
202;"1AHBGM";"ZEP";"MGINx";"B3.08MF";3;4;;
202;"1AHBGM";"RR";"MGINy";"B3.08MF";3;2;;
202;"1AHBGM";"RR";"MGINy";"B3.08MF";3;3;;
202;"1AHBGM";"RR";"MGINy";"B3.08MF";3;4;;
203;"5ABKUF";"FER";"TEPH";"A3.14";4;11;;
203;"5ABKUF";"FER";"TEPH";"A3.14";4;12;;
204;"5ABKUF";"SCJ";"MDSG";"A3.14";1;11;;
204;"5ABKUF";"SCJ";"MDSG";"A3.14";1;12;;
205;"5ABKUF";"TRM";"MUL1";"A3.14";3;14;;
205;"5ABKUF";"TRM";"MUL1";"A3.14";3;15;;
205;"5ABKUF";"ERS";"MUL1";"A3.14";3;14;;
205;"5ABKUF";"ERS";"MUL1";"A3.14";3;15;;
206;"6ABKUF";"HAM";"TEPH";"A3.14";4;11;;
206;"6ABKUF";"HAM";"TEPH";"A3.14";4;12;;
207;"6ABKUF";"SCJ";"MDSG";"A3.14";1;11;;
207;"6ABKUF";"SCJ";"MDSG";"A3.14";1;12;;
208;"6ABKUF";"ERS";"MUL1";"A3.14";3;14;;
208;"6ABKUF";"ERS";"MUL1";"A3.14";3;15;;
208;"6ABKUF";"TRM";"MUL1";"A3.14";3;14;;
208;"6ABKUF";"TRM";"MUL1";"A3.14";3;15;;
209;"6ABKUF";"NOA";"MUL1";"A3.14";4;13;;
209;"6ABKUF";"NOA";"MUL1";"A3.14";4;14;;
209;"6ABKUF";"NOA";"MUL1";"A3.14";4;15;;
209;"6ABKUF";"NOA";"MUL1";"A3.14";4;16;;
210;"6ABKUF";"SJ";"EKPR";"A3.14";1;13;;
210;"6ABKUF";"SJ";"EKPR";"A3.14";1;14;;
211;"2AHIF";"IR";"TINF_1";"B3.08MF";1;1;;
211;"2AHIF";"IR";"TINF_1";"B3.08MF";1;2;;
212;"1AVIF";"SW";"AM";"C3.14";2;11;;
212;"1AVIF";"SW";"AM";"C3.14";2;12;;
212;"1AVIF";"SW";"AM";"C2.14";4;11;;
212;"1AVIF";"SW";"AM";"C2.14";4;12;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;11;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;12;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;13;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;14;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;15;;
214;"1AVIF";"SCM";"COPR";"B4.15MF";1;16;;
